Planet: {x: 703.2291046309314, y: 392.06130840454233, z: 814.9882559583394}, Habitable: false, Surface Area: 0
Monster: {x: 745.9448210821618, y: 682.1499611192874, z: 609.7133812754212}
Monster: {x: 215.478732594534, y: 133.21878759654604, z: 473.22087552714123}
Monster: {x: 964.1774805219014, y: 172.27479445813933, z: 982.8839457191201}
Monster: {x: 862.8103048229411, y: 499.87636903709443, z: 220.3781136707168}
Monster: {x: 60.839057365506655, y: 826.3104447281651, z: 445.80574996154843}
Monster: {x: 85.78360675942287, y: 319.00062377485926, z: 965.133154439578}
Monster: {x: 333.26848767161766, y: 681.389202753064, z: 150.08543307535206}
Monster: {x: 982.8243442194757, y: 784.9618260509661, z: 545.1331999591014}
Monster: {x: 276.8782016549398, y: 555.9768338342286, z: 23.54369252057542}
Monster: {x: 342.7226612842031, y: 976.6302047839459, z: 830.1456539138165}
Monster: {x: 453.7775286668242, y: 186.8299497081869, z: 114.46479274929212}
Monster: {x: 644.9765347099163, y: 67.95508224168256, z: 708.406448893282}
Monster: {x: 175.5789041603093, y: 879.2379860859081, z: 920.0720966014029}
Monster: {x: 808.0457878907998, y: 785.6389874410004, z: 181.59570253687997}
Monster: {x: 278.44730483742677, y: 150.05776532314962, z: 137.21898291718304}
Monster: {x: 692.8145294036445, y: 531.3638652920412, z: 412.1865410673953}
Monster: {x: 436.96177457252696, y: 382.95896439822565, z: 764.5281322424482}
Monster: {x: 680.8674342877363, y: 808.1306596168004, z: 850.521889091508}
Monster: {x: 323.53482844038604, y: 870.5365503022377, z: 232.25041827540815}
Monster: {x: 452.79731670154445, y: 380.22654287475575, z: 244.3850246128083}
Monster: {x: 50.7149886084084, y: 549.5704613540415, z: 724.8397142472415}
Monster: {x: 394.5417148556261, y: 553.1568495918142, z: 277.5637729011984}
Monster: {x: 807.4782456721166, y: 343.92196142464337, z: 537.2665073803555}
Monster: {x: 861.0576309264884, y: 129.1864498845856, z: 188.9449366270117}
Monster: {x: 9.09940730159664, y: 93.71691744584032, z: 185.20989769674335}
Monster: {x: 941.4298671030854, y: 168.65986903082342, z: 392.6541500992564}
Monster: {x: 729.8239929390154, y: 726.8151299112989, z: 19.730212996783123}
Monster: {x: 61.79836478928058, y: 607.9905328085837, z: 662.5303318371365}
Monster: {x: 938.0348962239171, y: 410.83988935062445, z: 865.2862629622402}
Monster: {x: 205.44805562240452, y: 564.2032852523702, z: 104.13333697891235}
Monster: {x: 410.26091414880074, y: 756.1672741708832, z: 603.4000156993096}
Monster: {x: 712.2339345669652, y: 910.0008283370012, z: 451.15627994519383}
Monster: {x: 795.0338420779437, y: 451.5143623331861, z: 449.9261133589698}
Monster: {x: 762.2739848659102, y: 370.44507646513966, z: 815.2912022919463}
Monster: {x: 594.7911815986511, y: 507.1337790395063, z: 684.1826097536576}
Monster: {x: 870.4625537101386, y: 934.8058092499192, z: 318.83840642349617}
Monster: {x: 249.65144826336828, y: 744.6343665493556, z: 52.99217107283227}
Monster: {x: 159.65611034813153, y: 794.0456469067835, z: 451.80077114659764}
Monster: {x: 338.52344748556095, y: 916.5602805916022, z: 686.2825247128594}
Monster: {x: 876.8897251585975, y: 781.9263108482744, z: 41.128293991253614}
Monster: {x: 280.15710595996813, y: 228.7941072109134, z: 36.673361569129256}
Monster: {x: 633.1323873106653, y: 999.1067006695464, z: 972.124176588392}
Monster: {x: 408.83612156929973, y: 657.8836019584951, z: 70.44086735275302}
Monster: {x: 541.2693313305648, y: 197.57603908110545, z: 650.9927653894299}
Monster: {x: 662.8275017966412, y: 58.52013869710726, z: 551.0235030006841}
Monster: {x: 416.9021736177112, y: 794.3805078902482, z: 82.54011942987293}
Monster: {x: 279.8940375361081, y: 741.922492175704, z: 385.88983961440283}
Monster: {x: 733.0985211448773, y: 646.9301530146798, z: 513.5144727624865}
Monster: {x: 456.68588949583057, y: 67.88063787910437, z: 631.3569267100874}
Monster: {x: 592.7720521020101, y: 5.5857442344497965, z: 903.8651518967984}
Monster: {x: 695.1243027229557, y: 739.9677477580228, z: 559.3217032485376}
Monster: {x: 63.952274717169686, y: 574.496811271983, z: 363.54063375195267}
Monster: {x: 706.5920478059103, y: 735.853353995896, z: 612.2254823442183}
Monster: {x: 918.0161225729429, y: 646.9155763787367, z: 837.0060440383382}
Monster: {x: 25.927523822272704, y: 981.5256560435668, z: 169.23068030997413}
Monster: {x: 786.3644059915691, y: 501.0862444351025, z: 629.6282895626186}
Monster: {x: 842.8414170412346, y: 665.4836291096223, z: 191.95131060189686}
Monster: {x: 767.0603255281936, y: 944.3712683826346, z: 0.861908142088863}
Monster: {x: 526.1422960136744, y: 368.92815448896243, z: 799.7804975554457}
Monster: {x: 930.9883218985507, y: 363.9218708565637, z: 386.67768442902184}
Monster: {x: 775.4719262376971, y: 685.5826807823304, z: 519.7400953813355}
Monster: {x: 535.2772596007185, y: 710.6671532390696, z: 493.0247379805246}
Monster: {x: 51.31227923045167, y: 144.86803003254778, z: 648.103899262253}
Monster: {x: 706.0109712682561, y: 487.8077186426275, z: 319.79103083792546}
Monster: {x: 733.9439797654775, y: 583.7326643093214, z: 413.4006832481967}
Monster: {x: 325.5664259597397, y: 250.84531771018283, z: 899.5356509272632}
Monster: {x: 397.01182594097384, y: 800.8126421475383, z: 845.81598434544}
Monster: {x: 112.82061358543949, y: 469.1530793359959, z: 875.4004858813585}
Monster: {x: 523.8342642200122, y: 517.3399978272047, z: 64.70943381038752}
Monster: {x: 54.10887449942181, y: 898.1077476789736, z: 838.0563551233968}
Monster: {x: 617.1583442923303, y: 946.5490582173554, z: 489.28106712751475}
Monster: {x: 987.1552743785836, y: 967.4011669804386, z: 748.7095243901065}
Monster: {x: 407.6841974604528, y: 732.9417390596041, z: 662.2642848917845}
Monster: {x: 975.0977113204693, y: 363.6365546227036, z: 693.6853030388728}
Monster: {x: 565.9302679391989, y: 598.8673433972602, z: 394.58363348417924}
Monster: {x: 473.7392156378051, y: 992.1097520700579, z: 96.88706530468406}
Monster: {x: 488.96244197549476, y: 159.43067555271128, z: 126.67089214935223}
Monster: {x: 645.4884862428534, y: 330.7320577639297, z: 132.37140349349065}
Monster: {x: 107.19469493491718, y: 711.9843741565612, z: 456.7330898019304}
Monster: {x: 859.3259874218522, y: 964.8067170556162, z: 678.2284381937183}
Monster: {x: 279.4943965049208, y: 259.99140791357945, z: 609.6599814783478}
Monster: {x: 424.340434422825, y: 375.6378200499497, z: 255.23093988619806}
Monster: {x: 347.53579089114606, y: 607.0251391333983, z: 508.52075298450575}
Monster: {x: 199.55777103021765, y: 473.44089156575865, z: 996.8356737333697}
Monster: {x: 680.1159848349116, y: 259.437709098322, z: 683.8650364819099}
Monster: {x: 162.03779942684426, y: 727.0376583340661, z: 887.6450584949787}
Monster: {x: 405.714967820026, y: 510.3194353810976, z: 493.64025665252177}
Monster: {x: 518.852081516024, y: 303.24906633109407, z: 53.28497515932362}
Monster: {x: 694.829256593729, y: 781.283767704545, z: 332.2284430882021}
Monster: {x: 660.0550165249895, y: 438.62365908305503, z: 585.6373670335881}
Monster: {x: 79.82261047764338, y: 627.5554466822095, z: 422.4611338832713}
Monster: {x: 115.90958859381617, y: 592.537627409994, z: 615.9163823763048}
Monster: {x: 360.7084172882822, y: 567.5087641975667, z: 154.0138621098164}
Monster: {x: 388.8115250199313, y: 836.3809032926162, z: 187.6685049491589}
Monster: {x: 633.7753870515561, y: 520.3450936236491, z: 407.88260818341126}
Monster: {x: 439.2611723061359, y: 773.1080736002654, z: 918.0025302838355}
Monster: {x: 486.1119403807839, y: 310.9929745841609, z: 615.2723647802385}
Monster: {x: 216.7640605156409, y: 236.80938521979812, z: 497.8701419135825}
Monster: {x: 406.42850604711487, y: 18.2285388290655, z: 273.2672883830456}
Monster: {x: 526.7376783778396, y: 416.4242485793164, z: 225.10967677635406}
Monster: {x: 99.54304580243046, y: 169.34840297179198, z: 596.4904625767377}
Monster: {x: 850.6902874315523, y: 607.2891016314954, z: 458.95829415520797}
Monster: {x: 795.8667645326825, y: 964.5136724829582, z: 265.4802196797075}
Monster: {x: 20.13285797573028, y: 778.0103280708519, z: 695.3634545497335}
Monster: {x: 189.478941521253, y: 43.46755972988237, z: 923.862438247198}
Monster: {x: 568.2616327486838, y: 838.3083932803705, z: 775.5754596706059}
Monster: {x: 235.18378722691912, y: 961.6435365643907, z: 567.6818319056584}
Monster: {x: 142.83456238591953, y: 141.1775320789337, z: 290.009056470719}
Monster: {x: 405.0844219561052, y: 569.981846914235, z: 632.9156553246231}
Monster: {x: 746.8914326000631, y: 913.886672997132, z: 123.19341734392131}
Monster: {x: 313.04718037884214, y: 854.7105573478677, z: 235.37250918986973}
Monster: {x: 925.3869062804665, y: 358.7512711594636, z: 999.3312698302399}
Monster: {x: 431.87941422570543, y: 555.9225209692438, z: 655.003938564624}
Monster: {x: 790.1403262232565, y: 984.4370916551428, z: 477.2305844405822}
Monster: {x: 438.36202375491507, y: 344.7380138131064, z: 5.354185192673944}
Monster: {x: 172.606520485975, y: 463.48572135655087, z: 230.69207441312355}
Monster: {x: 768.8480969431052, y: 99.16231174139622, z: 701.9248520969019}
Monster: {x: 547.8062773299661, y: 551.3775546322357, z: 868.2304468789359}
Monster: {x: 918.0737539285864, y: 822.4176782725951, z: 561.7787495133455}
Monster: {x: 769.150505407187, y: 334.8613173160151, z: 677.7106528482628}
Monster: {x: 778.5309866930505, y: 903.3288197867297, z: 719.6598761783064}
Monster: {x: 259.0742730770315, y: 129.9733055981702, z: 886.3113531590704}
Monster: {x: 47.60823120621382, y: 286.7104269215226, z: 729.8864124097695}
Monster: {x: 11.397434758908087, y: 496.00521889377916, z: 778.7651695795923}
Monster: {x: 40.84965083570968, y: 384.93454694694276, z: 666.9320772675071}
Monster: {x: 912.7941551856131, y: 384.6013086122331, z: 8.451645234326621}
Monster: {x: 249.76594611394455, y: 736.0594244314132, z: 771.672519889532}
Monster: {x: 823.3417317959959, y: 755.5187340908609, z: 77.02076439546369}
Monster: {x: 516.1686102487262, y: 502.55659857328095, z: 949.481602563703}
Monster: {x: 345.46505327020395, y: 335.5076676977322, z: 776.2881271362829}
Monster: {x: 499.7988889108789, y: 427.9056033268573, z: 368.0066225575651}
Monster: {x: 626.2041720470415, y: 914.481295773826, z: 209.59132907315902}
Monster: {x: 996.6984536812685, y: 975.928702954901, z: 17.92675768897145}
Monster: {x: 133.24322381242482, y: 304.4729854639787, z: 459.34726040687576}
Monster: {x: 853.8058674407205, y: 849.9177800960107, z: 484.72827629316885}
Monster: {x: 274.19675154975874, y: 52.85076883084905, z: 174.44078955737962}
Monster: {x: 225.78431960490786, y: 51.32282145650224, z: 105.43181657692746}
Monster: {x: 504.0995926171648, y: 348.94438260091243, z: 961.4751555410584}
Monster: {x: 667.5374792911433, y: 277.9281792194108, z: 374.46149536335537}
Monster: {x: 453.5787553445163, y: 630.927755712724, z: 192.4896113911445}
Monster: {x: 634.0057292352326, y: 625.3442881088105, z: 891.9086335458666}
Monster: {x: 811.895499534347, y: 643.9159315216683, z: 504.4424432214283}
Monster: {x: 328.4092840324, y: 288.9688571832363, z: 439.2395529893325}
Monster: {x: 638.4927152008411, y: 654.0115152823067, z: 719.5601147470476}
Monster: {x: 824.0587310027146, y: 0.47958703784556356, z: 845.7843113862258}
Monster: {x: 864.1679911119338, y: 456.01811783140334, z: 913.6872591347691}
Monster: {x: 799.3330354643631, y: 422.13773494776217, z: 600.3194121275983}
Monster: {x: 501.5224668405254, y: 335.6265634649569, z: 250.99236787578417}
Monster: {x: 893.048492498588, y: 487.28019301095446, z: 113.97677895262936}
Monster: {x: 375.2276304528084, y: 549.9480411196957, z: 178.5931296176373}
Monster: {x: 531.9737872236418, y: 139.06498211850726, z: 659.0101732910922}
Monster: {x: 486.7016635215142, y: 440.2379476509977, z: 721.4150077301487}
Monster: {x: 343.7212739736839, y: 406.9633111861617, z: 896.1219614002484}
Monster: {x: 178.784001871908, y: 250.69182433269432, z: 10.473183952790288}
Monster: {x: 369.2172915570755, y: 788.7878322198156, z: 985.8097337250111}
Monster: {x: 279.3087844298421, y: 766.8588008978874, z: 534.7392611237304}
Monster: {x: 47.06007643656518, y: 307.16505698428386, z: 376.9985596530074}
Monster: {x: 703.9701456381913, y: 443.20327487270595, z: 597.1841056085206}
Monster: {x: 320.9506079845252, y: 815.1382885559486, z: 500.1857292542977}
Monster: {x: 31.469334320631148, y: 440.9870022011397, z: 858.6116596836517}
Monster: {x: 762.8819336652338, y: 580.84551052691, z: 338.4705788200342}
Monster: {x: 973.5619390728297, y: 383.80130919022304, z: 166.3008564672399}
Monster: {x: 158.5784202516114, y: 950.7224746304705, z: 279.21290532690614}
Monster: {x: 588.4047858397934, y: 616.7624387678441, z: 740.7690585303179}
Monster: {x: 352.04791693176963, y: 162.82217804412346, z: 945.4674132783223}
Monster: {x: 419.2471067835797, y: 874.1681052105124, z: 403.672316951937}
Monster: {x: 416.31448438696106, y: 250.60881899382002, z: 866.0608488176885}
Monster: {x: 556.4362005248688, y: 0.06639420839182897, z: 721.797372536819}
Monster: {x: 999.8818692907419, y: 694.9943856613368, z: 232.6591562538114}
Monster: {x: 631.2984069472725, y: 227.93493989466995, z: 714.7033425057265}
Monster: {x: 194.3456652343636, y: 812.3018607203227, z: 169.38052579526496}
Monster: {x: 417.9103608043886, y: 699.8914081351495, z: 885.5568447098641}
Monster: {x: 251.6652106251731, y: 363.73306970444565, z: 326.0200386989702}
Monster: {x: 887.5162107178382, y: 52.38351774221073, z: 552.9578196939249}
Monster: {x: 580.7154452332419, y: 586.3861256915912, z: 714.9409901812534}
Monster: {x: 256.23674462485434, y: 397.19775770546397, z: 255.69896645007907}
Monster: {x: 86.23777432157098, y: 489.5229392930447, z: 384.8629043288303}
Monster: {x: 195.0661145055359, y: 695.2047312285265, z: 728.2933268690779}
Monster: {x: 554.3578900946001, y: 520.0708169942984, z: 251.1207202920549}
Monster: {x: 86.22038388898568, y: 928.7509936565406, z: 971.437813423917}
Monster: {x: 591.7227720531748, y: 257.6702691510033, z: 95.04053688114156}
Monster: {x: 846.3956093458589, y: 94.95675323125651, z: 343.0717695475305}
Monster: {x: 10.187656116265043, y: 995.3660010373959, z: 368.06304866872864}
Monster: {x: 634.6787181168643, y: 281.41676579304067, z: 242.12620758622916}
Monster: {x: 528.8154896883548, y: 117.3876501207527, z: 454.47587091920497}
Monster: {x: 463.2498157414797, y: 616.2140321227487, z: 658.2818347140236}
Monster: {x: 908.0607148451214, y: 804.020407529882, z: 778.5827978291586}
Monster: {x: 710.2435580388327, y: 582.4914881945731, z: 991.6273192938398}
Monster: {x: 290.8389400864411, y: 373.73095529609503, z: 405.14331424456395}
Monster: {x: 806.8500804952856, y: 19.68093031416607, z: 80.47805685445519}
Monster: {x: 631.8263790476415, y: 456.32537508740944, z: 332.0383431546319}
Monster: {x: 604.6147343197537, y: 91.00136021413351, z: 336.45434845483055}
Monster: {x: 217.36078809725433, y: 215.0464880649956, z: 97.44549931848145}
Monster: {x: 895.7893103526151, y: 261.8772967979917, z: 15.459376237055844}
Monster: {x: 767.6707099475116, y: 602.8161277322606, z: 250.6886864888731}
Monster: {x: 240.45520226783012, y: 308.2823009259592, z: 286.2472804887928}
Monster: {x: 352.2304551171238, y: 893.0460938284806, z: 398.06054314699344}
Monster: {x: 571.3376197212175, y: 843.1199049825093, z: 280.48265089465895}
Monster: {x: 725.7654973536087, y: 625.3218906144433, z: 496.37167472410846}
Monster: {x: 330.03068472483534, y: 948.6034545359707, z: 178.24918545857838}
Monster: {x: 836.4287129212296, y: 342.20539664290084, z: 791.0560719757502}
Monster: {x: 816.7120733336067, y: 98.74853369287196, z: 345.41828196721735}
Monster: {x: 311.49416847406974, y: 782.8017652483239, z: 852.0864685882816}
Monster: {x: 22.752998393337442, y: 939.0940307384603, z: 796.806307134539}
Monster: {x: 503.24468626304883, y: 442.73968679762856, z: 244.4673548867997}
Monster: {x: 966.602285056271, y: 213.32769309708334, z: 825.4969207268861}
Monster: {x: 931.0513919517078, y: 621.2718989436405, z: 326.00690524809517}
Monster: {x: 275.7233840571687, y: 580.9361067527259, z: 473.0385147059917}
Monster: {x: 917.9231202864471, y: 291.30893988731657, z: 654.6393669997979}
Monster: {x: 743.3107000345138, y: 828.9735792582185, z: 979.9251037810193}
Monster: {x: 574.0875350721368, y: 513.8242483428617, z: 994.6499987853747}
Monster: {x: 104.42123960574689, y: 885.8275360170152, z: 753.9500265782817}
Monster: {x: 517.8763540665352, y: 237.43253462618097, z: 600.3121295756981}
Monster: {x: 53.88743734546253, y: 828.9044923537876, z: 5.9175307308683145}
Monster: {x: 912.9834403301518, y: 880.6746395902508, z: 43.7071374327509}
Monster: {x: 779.0708023451591, y: 731.9277677529476, z: 204.89445718244625}
Monster: {x: 607.4620508806258, y: 50.075372799620595, z: 463.30820106965984}
Monster: {x: 48.21190295301392, y: 108.95172448995783, z: 422.10107843314535}
Monster: {x: 226.9662512924129, y: 121.58050991239544, z: 378.9047328653483}
Monster: {x: 354.2653885401221, y: 0.021588085762802578, z: 757.3661335388426}
Monster: {x: 943.0177785484004, y: 541.4168197393371, z: 82.9912452820707}
Monster: {x: 882.4774331162238, y: 4.818886342530471, z: 617.8163881277457}
Monster: {x: 112.83869502779353, y: 363.4074140830115, z: 666.0381459730806}
Monster: {x: 565.5575076976525, y: 891.8527732356687, z: 62.660144908152745}
Monster: {x: 664.3345347143157, y: 368.9120637188867, z: 842.6211047165635}
Monster: {x: 342.11868053678194, y: 852.754658947879, z: 293.97020051477284}
Monster: {x: 498.7923691925755, y: 100.34977140287826, z: 186.1093387209467}
Monster: {x: 363.7644100880644, y: 749.0064625043635, z: 433.72280041749354}
Monster: {x: 252.42234548495523, y: 651.552813909182, z: 720.4124174284896}
Monster: {x: 847.7654319695138, y: 818.9772023437661, z: 137.69664426087468}
Monster: {x: 583.4985790582357, y: 453.8843102512295, z: 545.5004474869212}
Monster: {x: 480.5737344813716, y: 626.3422821909006, z: 615.9563395161425}
Monster: {x: 147.6757177216852, y: 370.3139894974441, z: 624.6763341623803}
Monster: {x: 455.74590697114536, y: 357.60345004165606, z: 953.7143535102208}
Monster: {x: 329.00496692737823, y: 853.1931177026905, z: 779.5548782521124}
Monster: {x: 504.2005058880681, y: 842.8510976389234, z: 764.9701335528812}
Monster: {x: 639.4637310922612, y: 788.943527341581, z: 512.5195875290849}
Monster: {x: 432.2306798213682, y: 20.833162339501055, z: 38.822458132075525}
Monster: {x: 617.4776634022936, y: 678.5655214438895, z: 862.6835269346196}
Monster: {x: 154.4088939781745, y: 379.2849868422659, z: 834.5038384389698}
Monster: {x: 964.7185771493665, y: 671.5446609009741, z: 836.3652876609362}
Monster: {x: 779.5930399564572, y: 274.2204634885228, z: 703.9065610504134}
Monster: {x: 526.8123288781394, y: 13.151486743296914, z: 998.0788799049616}
Monster: {x: 745.2545529889247, y: 499.67882703073553, z: 75.96431035556006}
Monster: {x: 236.73155116052325, y: 55.444144801845454, z: 381.1523109776387}
Monster: {x: 545.968159281411, y: 588.1169035551217, z: 753.232582285952}
Monster: {x: 406.6670784400297, y: 194.20482376195446, z: 798.194597465076}
Monster: {x: 703.428276603638, y: 435.2873203836982, z: 200.83128292183395}
Monster: {x: 959.6653659594689, y: 94.75752517918812, z: 851.7904541806785}
Monster: {x: 923.901243193866, y: 739.4119777688721, z: 624.3331199997584}
Monster: {x: 467.02544473160754, y: 633.9623158327153, z: 211.2954723756919}
Monster: {x: 411.0772409612964, y: 891.241498242916, z: 954.9292891211177}
Monster: {x: 22.69006092109782, y: 128.3071829362117, z: 865.1937211015917}
Monster: {x: 68.89684860495548, y: 911.2144205706165, z: 49.744958221778155}
Monster: {x: 969.787976806179, y: 890.358826620231, z: 58.8029719205263}
Monster: {x: 536.0188401608734, y: 504.91790475695495, z: 580.0399314752001}
Monster: {x: 744.3142500009781, y: 395.40261414564884, z: 228.49761033427197}
Monster: {x: 77.77227845711087, y: 524.2340062030369, z: 516.9833980137182}
Monster: {x: 247.1241870137808, y: 347.51643453429983, z: 826.0208017954595}
Monster: {x: 443.2161580607401, y: 565.8739795740988, z: 640.8604707769334}
Monster: {x: 10.272714329274457, y: 138.70814513882567, z: 539.6041474308842}
Monster: {x: 298.05575288399956, y: 860.0438281618425, z: 165.56390841397106}
Monster: {x: 987.6654848968516, y: 178.68096445187942, z: 548.0756001332596}
Monster: {x: 647.709385657808, y: 386.8843080114719, z: 557.64964599952}
Monster: {x: 976.9083265092236, y: 919.5174450895731, z: 872.0744616359312}
Monster: {x: 807.8367938357774, y: 566.18052660387, z: 568.2226192592894}
Monster: {x: 592.4139426803423, y: 29.516192012190466, z: 20.69849773050736}
Monster: {x: 435.7160836496259, y: 594.9482851650167, z: 947.8154207497691}
Monster: {x: 198.27785069847414, y: 304.61631026054636, z: 549.0896644334924}
Monster: {x: 80.30857005796643, y: 489.20211219226604, z: 790.9961509536616}
Monster: {x: 475.18371825011576, y: 317.09282507420664, z: 393.4413549465885}
Monster: {x: 173.27263707726948, y: 336.8328848281965, z: 304.5972844613314}
Monster: {x: 702.6008436241004, y: 928.3156485486619, z: 809.4404420351971}
Monster: {x: 738.7205805316086, y: 646.8340745793282, z: 572.3168300636929}
Monster: {x: 745.42392581368, y: 270.78744767988127, z: 151.97335061666539}
Monster: {x: 681.0485728016256, y: 8.001166160177542, z: 450.4401530233781}
Monster: {x: 825.5174024156189, y: 12.58845009408871, z: 799.4920149322902}
Monster: {x: 958.4664572856558, y: 227.25221170721022, z: 51.13801471494761}
Monster: {x: 421.38711353620704, y: 430.9630601361045, z: 262.81193222570585}
Monster: {x: 839.1855445568683, y: 943.0890235730793, z: 315.46836694188875}
Monster: {x: 833.9434721184975, y: 384.1908961249585, z: 26.839339162837426}
Monster: {x: 969.7309671950331, y: 805.2619974943949, z: 230.40843596749406}
Monster: {x: 331.3944308060073, y: 540.259331520913, z: 323.3433423427101}
Monster: {x: 691.9762664216163, y: 942.1912464393449, z: 751.9790615410187}
Monster: {x: 650.2381726978488, y: 945.0188189672275, z: 579.5122104464164}
Monster: {x: 856.275751369912, y: 595.1566278711833, z: 210.16436379745352}
Monster: {x: 421.6561841631026, y: 499.67148653829787, z: 815.7686911543822}
Monster: {x: 376.9273167705698, y: 553.7310671805742, z: 190.89017686432874}
Monster: {x: 323.0329944030204, y: 48.84804290832845, z: 112.7209974954715}
Monster: {x: 410.8439148421186, y: 415.6050009104286, z: 871.5956045360098}
Monster: {x: 813.1808306021397, y: 226.13118511539997, z: 590.3463954739567}
Monster: {x: 783.1173118922254, y: 904.797951343639, z: 515.2015296018703}
Monster: {x: 775.9140951598526, y: 985.3473130955241, z: 885.1787857838087}
Monster: {x: 243.26271056600436, y: 527.1162969456838, z: 742.7089244976095}
Monster: {x: 877.310094160511, y: 288.59074148746953, z: 894.5311668973939}
Monster: {x: 639.2771396968768, y: 456.1247547122067, z: 241.0610815668075}
Monster: {x: 209.84521477633788, y: 665.1511977664672, z: 435.9642194542992}
Monster: {x: 295.8151532564921, y: 573.3849111005073, z: 118.36216191164195}
Monster: {x: 887.1571443555029, y: 18.750741244578208, z: 12.651550083660812}
Monster: {x: 114.03627253138905, y: 769.9456207564137, z: 86.03904311274424}
Monster: {x: 957.6900893217595, y: 392.9172513223986, z: 563.8997563635266}
Monster: {x: 231.14806420354617, y: 412.4276013679411, z: 721.6446297348211}
Monster: {x: 955.4734596003691, y: 806.3326143906008, z: 810.0998353049127}
Monster: {x: 833.0938203532489, y: 539.0010463883583, z: 107.61633850560015}
Monster: {x: 843.3168348897775, y: 677.7902080956644, z: 102.7909965206093}
Monster: {x: 616.597597212852, y: 399.5333861061154, z: 809.8808772822483}
Monster: {x: 13.639784512292863, y: 477.4251558690461, z: 528.961300004654}
Monster: {x: 984.7498248585524, y: 171.18953865430674, z: 355.2148476100163}
Monster: {x: 367.47974589443055, y: 925.3935708877883, z: 819.9761375364947}
Monster: {x: 53.44435959474958, y: 667.7323227841456, z: 355.66925831419735}
Monster: {x: 934.7770290027881, y: 103.78678825819665, z: 671.3737687152072}
Monster: {x: 68.71577490671466, y: 351.09987890993466, z: 900.7227043095054}
Monster: {x: 202.36749974502976, y: 135.9341386804056, z: 460.6949561036615}
Monster: {x: 248.72021200384054, y: 918.4065772426444, z: 731.391243426625}
Monster: {x: 472.98530561291227, y: 68.06634200981532, z: 456.9592608643738}
Monster: {x: 962.649073282741, y: 866.3785599981137, z: 11.272807300009235}
Monster: {x: 685.2927678760275, y: 18.4224419788519, z: 816.6039561996043}
Monster: {x: 677.8822505227217, y: 754.6717201489197, z: 757.113656686895}
Monster: {x: 975.5354425645882, y: 716.1651070534947, z: 817.4646644316823}
Monster: {x: 449.70491523016153, y: 883.3397985086626, z: 319.85256116014506}
Monster: {x: 731.2677640581062, y: 728.187973649215, z: 11.668564581535978}
Monster: {x: 881.1261618366495, y: 655.196590859684, z: 842.3162406191616}
Monster: {x: 386.05687087564445, y: 986.5122486938598, z: 173.84370549147033}
Monster: {x: 414.1407497987708, y: 930.1880200075927, z: 707.9118718904296}
Monster: {x: 846.405535022692, y: 433.6261619794899, z: 892.4607428853253}
Monster: {x: 927.4550733516888, y: 241.32440517160015, z: 165.13490440583277}
Monster: {x: 382.926435299606, y: 340.20878422614453, z: 257.9365331196306}
Monster: {x: 894.5507446973586, y: 614.4990361111182, z: 900.1838821996981}
Monster: {x: 859.2121743500387, y: 836.1478070363362, z: 115.6947689136596}
Monster: {x: 726.6081986259203, y: 191.53987770635393, z: 569.3041210607881}
Monster: {x: 75.34312010894672, y: 199.27862133248954, z: 338.1279067941665}
Monster: {x: 488.50079605336117, y: 263.68324460775193, z: 844.269859918903}
Monster: {x: 728.8133223671107, y: 83.83833217269144, z: 742.4752795912224}
Monster: {x: 68.13019925346664, y: 67.52683574276207, z: 546.4753563797183}
Monster: {x: 403.7221471624095, y: 231.30635965435076, z: 673.3175442533841}
Monster: {x: 142.78477680624468, y: 440.10083770566075, z: 102.63708903539226}
Monster: {x: 316.41339307087367, y: 369.2609495736545, z: 896.6764109409793}
Monster: {x: 220.49652911828187, y: 102.3012460290662, z: 420.3398571579149}
Monster: {x: 310.5186688299162, y: 997.7375228314518, z: 739.268785963752}
Monster: {x: 875.4836086369993, y: 51.353230212579874, z: 212.48672687076842}
Monster: {x: 638.1698667206299, y: 612.1042313659051, z: 773.0475636411387}
Monster: {x: 217.3266152920319, y: 462.993321936374, z: 145.77786832091365}
Monster: {x: 241.14898489825043, y: 381.64472088939874, z: 445.7054352704488}
Monster: {x: 294.55814902258703, y: 935.778696149183, z: 506.0889895108209}
Monster: {x: 759.0140168881431, y: 933.8078961583882, z: 966.9164245851074}
Monster: {x: 711.777029247427, y: 31.860175056379838, z: 581.1183652050049}
Monster: {x: 761.5902663881782, y: 483.04007803367966, z: 663.6545736001784}
Monster: {x: 428.4307837386043, y: 446.23187078381596, z: 400.0984998369188}
Monster: {x: 505.38961290869855, y: 801.6339836357038, z: 812.9958642940516}
Monster: {x: 665.3922536547816, y: 781.2654955398583, z: 276.00540453270537}
Monster: {x: 99.43069616629674, y: 515.2376775779584, z: 417.06907020047623}
Monster: {x: 649.8430789182687, y: 934.484643980336, z: 363.00624420188154}
Monster: {x: 329.85736447371994, y: 330.91713871216257, z: 155.7073775238973}
Monster: {x: 632.7364239453794, y: 736.5869621979277, z: 822.8232636164435}
Monster: {x: 202.6208121185751, y: 790.3011479378619, z: 806.1241171408444}
Monster: {x: 597.9573991929554, y: 595.7089950685602, z: 361.7986873960628}
Monster: {x: 964.0879980983192, y: 323.5391993561956, z: 109.58286750385282}
Monster: {x: 658.3446324729069, y: 61.51981099434467, z: 579.3129445429257}
Monster: {x: 145.47112511083736, y: 334.47230815611493, z: 849.6131492472987}
